# fir_filter golden reference (per sample) -- generated by fpga/sim/gen_fir_vectors.py
# DO NOT EDIT BY HAND; regenerate instead.
seg_id,index,y
3,37,-15553
3,38,-14355
3,39,-12798
3,40,-11165
3,41,-9689
3,42,-8519
3,43,-7714
3,44,-7250
3,45,-7047
3,46,-6997
3,47,-6997
3,48,-6969
3,49,-6872
3,50,-6701
3,51,-6479
3,52,-6240
3,53,-6019
3,54,-5843
3,55,-5723
3,56,-5657
3,57,-5634
3,58,-5639
3,59,-5658
3,60,-5680
3,61,-5699
3,62,-5710
3,63,-5710
3,64,-5710
3,65,-5710
3,66,-5710
3,67,-5710
3,68,-5710
3,69,-5710
3,70,-5710
3,71,-5710
3,72,-5710
3,73,-5710
3,74,-5710
3,75,-5710
3,76,-5710
3,77,-5710
3,78,-5710
3,79,-5710
3,80,-5710
3,81,-5710
3,82,-5710
3,83,-5710
3,84,-5710
3,85,-5710
3,86,-5710
3,87,-5710
3,88,-5710
3,89,-5710
3,90,-5710
3,91,-5710
3,92,-5710
3,93,-5710
3,94,-5710
3,95,-5710
3,96,-5710
3,97,-5710
3,98,-5710
3,99,-5710
3,100,-5710
3,101,-5710
3,102,-5710
3,103,-5710
3,104,-5710
3,105,-5710
3,106,-5710
3,107,-5710
3,108,-5710
3,109,-5710
3,110,-5710
3,111,-5710
3,112,-5710
3,113,-5710
3,114,-5710
3,115,-5710
3,116,-5710
3,117,-5710
3,118,-5710
3,119,-5710
3,120,-5710
3,121,-5710
3,122,-5710
3,123,-5710
3,124,-5710
3,125,-5710
3,126,-5710
3,127,-5710
3,128,-5710
3,129,-5710
3,130,-5710
3,131,-5710
3,132,-5710
3,133,-5710
3,134,-5710
3,135,-5710
3,136,-5710
3,137,-5710
3,138,-5710
3,139,-5710
3,140,-5710
3,141,-5710
3,142,-5710
3,143,-5710
3,144,-5710
3,145,-5710
3,146,-5710
3,147,-5710
3,148,-5710
3,149,-5710
3,150,-5710
3,151,-5710
3,152,-5710
3,153,-5710
3,154,-5710
3,155,-5710
3,156,-5710
3,157,-5710
3,158,-5710
3,159,-5710
3,160,-5710
3,161,-5710
3,162,-5710
3,163,-5710
3,164,-5710
3,165,-5710
3,166,-5710
3,167,-5710
3,168,-5710
3,169,-5710
3,170,-5710
3,171,-5710
3,172,-5710
3,173,-5710
3,174,-5710
3,175,-5710
3,176,-5710
3,177,-5710
3,178,-5710
3,179,-5710
3,180,-5710
3,181,-5710
3,182,-5710
3,183,-5710
3,184,-5710
3,185,-5710
3,186,-5710
3,187,-5710
3,188,-5710
3,189,-5710
3,190,-5710
3,191,-5710
3,192,-5710
3,193,-5710
3,194,-5710
3,195,-5710
3,196,-5710
3,197,-5710
3,198,-5710
3,199,-5710
3,200,-5710
3,201,-5710
3,202,-5710
3,203,-5710
3,204,-5710
3,205,-5710
3,206,-5710
3,207,-5710
3,208,-5710
3,209,-5710
3,210,-5710
3,211,-5710
3,212,-5710
3,213,-5710
3,214,-5710
3,215,-5710
3,216,-5710
3,217,-5710
3,218,-5710
3,219,-5710
3,220,-5710
3,221,-5710
3,222,-5710
3,223,-5710
3,224,-5710
3,225,-5710
3,226,-5710
3,227,-5710
3,228,-5710
3,229,-5710
3,230,-5710
3,231,-5710
3,232,-5710
3,233,-5710
3,234,-5710
3,235,-5710
3,236,-5710
3,237,-5710
3,238,-5710
3,239,-5710
4,0,10
4,1,7
4,2,13
4,3,4
4,4,-1
4,5,-24
4,6,-43
4,7,-77
4,8,-99
4,9,-122
4,10,-117
4,11,-105
4,12,-66
4,13,-31
4,14,3
4,15,-3
4,16,-47
4,17,-156
4,18,-308
4,19,-497
4,20,-673
4,21,-803
4,22,-830
4,23,-727
4,24,-471
4,25,-78
4,26,417
4,27,948
4,28,1444
4,29,1822
4,30,2031
4,31,2029
4,32,1823
4,33,1441
4,34,949
4,35,414
4,36,-77
4,37,-474
4,38,-726
4,39,-833
4,40,-802
4,41,-676
4,42,-496
4,43,-311
4,44,-155
4,45,-50
4,46,-2
4,47,0
4,48,-30
4,49,-69
4,50,-104
4,51,-120
4,52,-121
4,53,-102
4,54,-76
4,55,-46
4,56,-22
4,57,-3
4,58,6
4,59,11
4,60,9
4,61,8
4,62,1
4,63,-3
4,64,1
4,65,-3
4,66,1
4,67,-3
4,68,1
4,69,-3
4,70,1
4,71,-3
4,72,1
4,73,-3
4,74,1
4,75,-3
4,76,1
4,77,-3
4,78,1
4,79,-3
4,80,1
4,81,-3
4,82,1
4,83,-3
4,84,1
4,85,-3
4,86,1
4,87,-3
4,88,1
4,89,-3
4,90,1
4,91,-3
4,92,1
4,93,-3
4,94,1
4,95,-3
4,96,1
4,97,-3
4,98,1
4,99,-3
4,100,1
4,101,-3
4,102,1
4,103,-3
4,104,1
4,105,-3
4,106,1
4,107,-3
4,108,1
4,109,-3
4,110,1
4,111,-3
4,112,1
4,113,-3
4,114,1
4,115,-3
4,116,1
4,117,-3
4,118,1
4,119,-3
4,120,1
4,121,-3
4,122,1
4,123,-3
4,124,1
4,125,-3
4,126,1
4,127,-3
4,128,1
4,129,-3
4,130,1
4,131,-3
4,132,1
4,133,-3
4,134,1
4,135,-3
4,136,1
4,137,-3
4,138,1
4,139,-3
4,140,1
4,141,-3
4,142,1
4,143,-3
4,144,1
4,145,-3
4,146,1
4,147,-3
4,148,1
4,149,-3
4,150,1
4,151,-3
4,152,1
4,153,-3
4,154,1
4,155,-3
4,156,1
4,157,-3
4,158,1
4,159,-3
4,160,1
4,161,-3
4,162,1
4,163,-3
4,164,1
4,165,-3
4,166,1
4,167,-3
4,168,1
4,169,-3
4,170,1
4,171,-3
4,172,1
4,173,-3
4,174,1
4,175,-3
4,176,1
4,177,-3
4,178,1
4,179,-3
4,180,1
4,181,-3
4,182,1
4,183,-3
4,184,1
4,185,-3
4,186,1
4,187,-3
4,188,1
4,189,-3
4,190,1
4,191,-3
4,192,1
4,193,-3
4,194,1
4,195,-3
4,196,1
4,197,-3
4,198,1
4,199,-3
4,200,1
4,201,-3
4,202,1
4,203,-3
4,204,1
4,205,-3
4,206,1
4,207,-3
4,208,1
4,209,-3
4,210,1
4,211,-3
4,212,1
4,213,-3
4,214,1
4,215,-3
4,216,1
4,217,-3
4,218,1
4,219,-3
4,220,1
4,221,-3
4,222,1
4,223,-3
4,224,1
4,225,-3
4,226,1
4,227,-3
4,228,1
4,229,-3
4,230,1
4,231,-3
4,232,1
4,233,-3
4,234,1
4,235,-3
4,236,1
4,237,-3
4,238,1
4,239,-3
5,0,0
5,1,1
5,2,5
5,3,11
5,4,19
5,5,27
5,6,31
5,7,25
5,8,3
5,9,-42
5,10,-113
5,11,-209
5,12,-325
5,13,-448
5,14,-563
5,15,-658
5,16,-724
5,17,-765
5,18,-798
5,19,-855
5,20,-977
5,21,-1204
5,22,-1567
5,23,-2068
5,24,-2676
5,25,-3320
5,26,-3888
5,27,-4243
5,28,-4240
5,29,-3747
5,30,-2677
5,31,-1000
5,32,1235
5,33,3906
5,34,6821
5,35,9741
5,36,12408
5,37,14576
5,38,16037
5,39,16646
5,40,16329
5,41,15092
5,42,13007
5,43,10206
5,44,6856
5,45,3148
5,46,-724
5,47,-4570
5,48,-8217
5,49,-11508
5,50,-14308
5,51,-16505
5,52,-18009
5,53,-18756
5,54,-18711
5,55,-17871
5,56,-16265
5,57,-13957
5,58,-11041
5,59,-7643
5,60,-3908
5,61,1
5,62,3912
5,63,7653
5,64,11060
5,65,13983
5,66,16295
5,67,17895
5,68,18713
5,69,18713
5,70,17895
5,71,16295
5,72,13983
5,73,11060
5,74,7653
5,75,3912
5,76,0
5,77,-3913
5,78,-7654
5,79,-11061
5,80,-13984
5,81,-16296
5,82,-17896
5,83,-18714
5,84,-18714
5,85,-17896
5,86,-16296
5,87,-13984
5,88,-11061
5,89,-7654
5,90,-3913
5,91,0
5,92,3912
5,93,7653
5,94,11060
5,95,13983
5,96,16295
5,97,17895
5,98,18713
5,99,18713
5,100,17895
5,101,16295
5,102,13983
5,103,11060
5,104,7653
5,105,3912
5,106,0
5,107,-3913
5,108,-7654
5,109,-11061
5,110,-13984
5,111,-16296
5,112,-17896
5,113,-18714
5,114,-18714
5,115,-17896
5,116,-16296
5,117,-13984
5,118,-11061
5,119,-7654
5,120,-3913
5,121,0
5,122,3912
5,123,7653
5,124,11060
5,125,13983
5,126,16295
5,127,17895
5,128,18713
5,129,18713
5,130,17895
5,131,16295
5,132,13983
5,133,11060
5,134,7653
5,135,3912
5,136,0
5,137,-3913
5,138,-7654
5,139,-11061
5,140,-13984
5,141,-16296
5,142,-17896
5,143,-18714
5,144,-18714
5,145,-17896
5,146,-16296
5,147,-13984
5,148,-11061
5,149,-7654
5,150,-3913
5,151,0
5,152,3912
5,153,7653
5,154,11060
5,155,13983
5,156,16295
5,157,17895
5,158,18713
5,159,18713
5,160,17895
5,161,16295
5,162,13983
5,163,11060
5,164,7653
5,165,3912
5,166,0
5,167,-3913
5,168,-7654
5,169,-11061
5,170,-13984
5,171,-16296
5,172,-17896
5,173,-18714
5,174,-18714
5,175,-17896
5,176,-16296
5,177,-13984
5,178,-11061
5,179,-7654
5,180,-3913
5,181,0
5,182,3912
5,183,7653
5,184,11060
5,185,13983
5,186,16295
5,187,17895
5,188,18713
5,189,18713
5,190,17895
5,191,16295
5,192,13983
5,193,11060
5,194,7653
5,195,3912
5,196,0
5,197,-3913
5,198,-7654
5,199,-11061
5,200,-13984
5,201,-16296
5,202,-17896
5,203,-18714
5,204,-18714
5,205,-17896
5,206,-16296
5,207,-13984
5,208,-11061
5,209,-7654
5,210,-3913
5,211,0
5,212,3912
5,213,7653
5,214,11060
5,215,13983
5,216,16295
5,217,17895
5,218,18713
5,219,18713
5,220,17895
5,221,16295
5,222,13983
5,223,11060
5,224,7653
5,225,3912
5,226,0
5,227,-3913
5,228,-7654
5,229,-11061
5,230,-13984
5,231,-16296
5,232,-17896
5,233,-18714
5,234,-18714
5,235,-17896
5,236,-16296
5,237,-13984
5,238,-11061
5,239,-7654
5,240,-3913
5,241,0
5,242,3912
5,243,7653
5,244,11060
5,245,13983
5,246,16295
5,247,17895
5,248,18713
5,249,18713
5,250,17895
5,251,16295
5,252,13983
5,253,11060
5,254,7653
5,255,3912
5,256,0
5,257,-3913
5,258,-7654
5,259,-11061
5,260,-13984
5,261,-16296
5,262,-17896
5,263,-18714
5,264,-18714
5,265,-17896
5,266,-16296
5,267,-13984
5,268,-11061
5,269,-7654
5,270,-3913
5,271,0
5,272,3912
5,273,7653
5,274,11060
5,275,13983
5,276,16295
5,277,17895
5,278,18713
5,279,18713
5,280,17895
5,281,16295
5,282,13983
5,283,11060
5,284,7653
5,285,3912
5,286,0
5,287,-3913
5,288,-7654
5,289,-11061
5,290,-13984
5,291,-16296
5,292,-17896
5,293,-18714
5,294,-18714
5,295,-17896
5,296,-16296
5,297,-13984
5,298,-11061
5,299,-7654
6,0,0
6,1,0
6,2,2
6,3,6
6,4,10
6,5,15
6,6,19
6,7,17
6,8,7
6,9,-15
6,10,-52
6,11,-104
6,12,-171
6,13,-247
6,14,-326
6,15,-403
6,16,-475
6,17,-545
6,18,-622
6,19,-722
6,20,-868
6,21,-1084
6,22,-1386
6,23,-1781
6,24,-2261
6,25,-2794
6,26,-3329
6,27,-3800
6,28,-4131
6,29,-4247
6,30,-4089
6,31,-3617
6,32,-2824
6,33,-1733
6,34,-398
6,35,1104
6,36,2685
6,37,4256
6,38,5737
6,39,7064
6,40,8198
6,41,9118
6,42,9824
6,43,10328
6,44,10648
6,45,10805
6,46,10812
6,47,10682
6,48,10418
6,49,10023
6,50,9496
6,51,8839
6,52,8057
6,53,7159
6,54,6155
6,55,5064
6,56,3900
6,57,2684
6,58,1433
6,59,164
6,60,-1105
6,61,-2360
6,62,-3583
6,63,-4761
6,64,-5880
6,65,-6926
6,66,-7885
6,67,-8746
6,68,-9498
6,69,-10131
6,70,-10639
6,71,-11013
6,72,-11251
6,73,-11348
6,74,-11304
6,75,-11119
6,76,-10795
6,77,-10337
6,78,-9750
6,79,-9041
6,80,-8220
6,81,-7296
6,82,-6281
6,83,-5188
6,84,-4031
6,85,-2823
6,86,-1580
6,87,-317
6,88,949
6,89,2204
6,90,3432
6,91,4616
6,92,5743
6,93,6798
6,94,7769
6,95,8643
6,96,9409
6,97,10058
6,98,10581
6,99,10973
6,100,11228
6,101,11342
6,102,11316
6,103,11148
6,104,10842
6,105,10400
6,106,9829
6,107,9135
6,108,8327
6,109,7416
6,110,6412
6,111,5328
6,112,4178
6,113,2975
6,114,1736
6,115,475
6,116,-792
6,117,-2049
6,118,-3281
6,119,-4472
6,120,-5607
6,121,-6672
6,122,-7654
6,123,-8540
6,124,-9321
6,125,-9985
6,126,-10524
6,127,-10932
6,128,-11204
6,129,-11337
6,130,-11328
6,131,-11178
6,132,-10889
6,133,-10464
6,134,-9908
6,135,-9229
6,136,-8435
6,137,-7536
6,138,-6543
6,139,-5468
6,140,-4326
6,141,-3129
6,142,-1893
6,143,-634
6,144,633
6,145,1892
6,146,3128
6,147,4325
6,148,5467
6,149,6542
6,150,7535
6,151,8434
6,152,9228
6,153,9907
6,154,10463
6,155,10888
6,156,11177
6,157,11327
6,158,11336
6,159,11203
6,160,10931
6,161,10523
6,162,9984
6,163,9320
6,164,8539
6,165,7653
6,166,6671
6,167,5606
6,168,4471
6,169,3280
6,170,2048
6,171,791
6,172,-476
6,173,-1737
6,174,-2976
6,175,-4179
6,176,-5329
6,177,-6413
6,178,-7417
6,179,-8328
6,180,-9136
6,181,-9830
6,182,-10401
6,183,-10843
6,184,-11149
6,185,-11317
6,186,-11343
6,187,-11229
6,188,-10974
6,189,-10582
6,190,-10059
6,191,-9410
6,192,-8644
6,193,-7770
6,194,-6799
6,195,-5744
6,196,-4617
6,197,-3433
6,198,-2205
6,199,-950
6,200,316
6,201,1579
6,202,2822
6,203,4030
6,204,5187
6,205,6280
6,206,7295
6,207,8219
6,208,9040
6,209,9749
6,210,10336
6,211,10794
6,212,11118
6,213,11303
6,214,11347
6,215,11250
6,216,11012
6,217,10638
6,218,10130
6,219,9497
6,220,8745
6,221,7884
6,222,6925
6,223,5879
6,224,4760
6,225,3582
6,226,2359
6,227,1107
6,228,-159
6,229,-1423
6,230,-2669
6,231,-3882
6,232,-5047
6,233,-6149
6,234,-7174
6,235,-8110
6,236,-8944
6,237,-9668
6,238,-10270
6,239,-10745
6,240,-11086
6,241,-11288
6,242,-11350
6,243,-11271
6,244,-11051
6,245,-10693
6,246,-10202
6,247,-9584
6,248,-8846
6,249,-7998
6,250,-7051
6,251,-6015
6,252,-4905
6,253,-3733
6,254,-2515
6,255,-1266
6,256,0
6,257,1265
6,258,2514
6,259,3732
6,260,4904
6,261,6014
6,262,7050
6,263,7997
6,264,8845
6,265,9583
6,266,10201
6,267,10692
6,268,11050
6,269,11270
6,270,11349
6,271,11287
6,272,11085
6,273,10744
6,274,10269
6,275,9667
6,276,8943
6,277,8109
6,278,7173
6,279,6148
6,280,5046
6,281,3881
6,282,2668
6,283,1422
6,284,158
6,285,-1108
6,286,-2360
6,287,-3583
6,288,-4761
6,289,-5880
6,290,-6926
6,291,-7885
6,292,-8746
6,293,-9498
6,294,-10131
6,295,-10639
6,296,-11013
6,297,-11251
6,298,-11348
6,299,-11304
7,0,0
7,1,2
7,2,10
7,3,21
7,4,33
7,5,40
7,6,32
7,7,1
7,8,-62
7,9,-159
7,10,-284
7,11,-416
7,12,-525
7,13,-576
7,14,-540
7,15,-405
7,16,-191
7,17,47
7,18,223
7,19,232
7,20,-17
7,21,-571
7,22,-1402
7,23,-2389
7,24,-3318
7,25,-3911
7,26,-3881
7,27,-3000
7,28,-1170
7,29,1521
7,30,4774
7,31,8106
7,32,10918
7,33,12602
7,34,12674
7,35,10888
7,36,7324
7,37,2412
7,38,-3119
7,39,-8354
7,40,-12359
7,41,-14368
7,42,-13946
7,43,-11094
7,44,-6277
7,45,-350
7,46,5593
7,47,10424
7,48,13208
7,49,13392
7,50,10921
7,51,6260
7,52,312
7,53,-5761
7,54,-10761
7,55,-13694
7,56,-13971
7,57,-11522
7,58,-6817
7,59,-773
7,60,5428
7,61,10570
7,62,13641
7,63,14036
7,64,11676
7,65,7023
7,66,991
7,67,-5235
7,68,-10434
7,69,-13584
7,70,-14068
7,71,-11789
7,72,-7196
7,73,-1191
7,74,5049
7,75,10297
7,76,13523
7,77,14094
7,78,11898
7,79,7366
7,80,1387
7,81,-4864
7,82,-10160
7,83,-13461
7,84,-14120
7,85,-12006
7,86,-7536
7,87,-1585
7,88,4676
7,89,10019
7,90,13395
7,91,14141
7,92,12111
7,93,7702
7,94,1782
7,95,-4489
7,96,-9878
7,97,-13328
7,98,-14161
7,99,-12215
7,100,-7869
7,101,-1980
7,102,4299
7,103,9733
7,104,13257
7,105,14177
7,106,12314
7,107,8033
7,108,2175
7,109,-4110
7,110,-9589
7,111,-13185
7,112,-14192
7,113,-12413
7,114,-8197
7,115,-2372
7,116,3919
7,117,9440
7,118,13108
7,119,14202
7,120,12508
7,121,8357
7,122,2566
7,123,-3729
7,124,-9292
7,125,-13031
7,126,-14211
7,127,-12602
7,128,-8518
7,129,-2762
7,130,3536
7,131,9140
7,132,12949
7,133,14216
7,134,12692
7,135,8675
7,136,2956
7,137,-3344
7,138,-8988
7,139,-12867
7,140,-14220
7,141,-12781
7,142,-8833
7,143,-3151
7,144,3150
7,145,8832
7,146,12780
7,147,14219
7,148,12866
7,149,8987
7,150,3343
7,151,-2957
7,152,-8676
7,153,-12693
7,154,-14217
7,155,-12950
7,156,-9141
7,157,-3537
7,158,2761
7,159,8517
7,160,12601
7,161,14210
7,162,13030
7,163,9291
7,164,3728
7,165,-2567
7,166,-8358
7,167,-12509
7,168,-14203
7,169,-13109
7,170,-9441
7,171,-3920
7,172,2371
7,173,8196
7,174,12412
7,175,14191
7,176,13184
7,177,9588
7,178,4109
7,179,-2176
7,180,-8034
7,181,-12315
7,182,-14178
7,183,-13258
7,184,-9734
7,185,-4300
7,186,1979
7,187,7868
7,188,12214
7,189,14160
7,190,13327
7,191,9877
7,192,4488
7,193,-1783
7,194,-7703
7,195,-12112
7,196,-14142
7,197,-13396
7,198,-10020
7,199,-4677
7,200,1584
7,201,7535
7,202,12005
7,203,14119
7,204,13460
7,205,10159
7,206,4863
7,207,-1388
7,208,-7367
7,209,-11899
7,210,-14095
7,211,-13524
7,212,-10298
7,213,-5050
7,214,1190
7,215,7195
7,216,11788
7,217,14067
7,218,13583
7,219,10433
7,220,5234
7,221,-992
7,222,-7024
7,223,-11677
7,224,-14037
7,225,-13642
7,226,-10568
7,227,-5419
7,228,793
7,229,6850
7,230,11561
7,231,14003
7,232,13695
7,233,10698
7,234,5601
7,235,-596
7,236,-6676
7,237,-11446
7,238,-13968
7,239,-13748
7,240,-10829
7,241,-5784
7,242,397
7,243,6499
7,244,11326
7,245,13929
7,246,13797
7,247,10956
7,248,5964
7,249,-199
7,250,-6323
7,251,-11206
7,252,-13888
7,253,-13844
7,254,-11082
7,255,-6145
7,256,0
7,257,6144
7,258,11081
7,259,13843
7,260,13887
7,261,11205
7,262,6322
7,263,198
7,264,-5965
7,265,-10957
7,266,-13798
7,267,-13930
7,268,-11327
7,269,-6500
7,270,-398
7,271,5783
7,272,10828
7,273,13747
7,274,13967
7,275,11445
7,276,6675
7,277,595
7,278,-5602
7,279,-10699
7,280,-13696
7,281,-14004
7,282,-11562
7,283,-6851
7,284,-794
7,285,5418
7,286,10567
7,287,13641
7,288,14036
7,289,11676
7,290,7023
7,291,991
7,292,-5235
7,293,-10434
7,294,-13584
7,295,-14068
7,296,-11789
7,297,-7196
7,298,-1191
7,299,5049
8,0,0
8,1,0
8,2,0
8,3,1
8,4,2
8,5,4
8,6,4
8,7,4
8,8,2
8,9,-3
8,10,-12
8,11,-25
8,12,-42
8,13,-62
8,14,-83
8,15,-105
8,16,-127
8,17,-149
8,18,-175
8,19,-209
8,20,-256
8,21,-323
8,22,-414
8,23,-534
8,24,-679
8,25,-844
8,26,-1018
8,27,-1186
8,28,-1329
8,29,-1430
8,30,-1475
8,31,-1453
8,32,-1360
8,33,-1201
8,34,-985
8,35,-728
8,36,-447
8,37,-159
8,38,119
8,39,377
8,40,607
8,41,810
8,42,987
8,43,1143
8,44,1284
8,45,1417
8,46,1544
8,47,1670
8,48,1795
8,49,1918
8,50,2037
8,51,2152
8,52,2262
8,53,2366
8,54,2464
8,55,2557
8,56,2646
8,57,2732
8,58,2815
8,59,2897
8,60,2976
8,61,3054
8,62,3129
8,63,3202
8,64,3273
8,65,3341
8,66,3406
8,67,3469
8,68,3529
8,69,3587
8,70,3641
8,71,3693
8,72,3742
8,73,3788
8,74,3831
8,75,3871
8,76,3908
8,77,3942
8,78,3972
8,79,4000
8,80,4025
8,81,4046
8,82,4065
8,83,4080
8,84,4092
8,85,4101
8,86,4107
8,87,4109
8,88,4108
8,89,4104
8,90,4097
8,91,4086
8,92,4073
8,93,4056
8,94,4036
8,95,4013
8,96,3987
8,97,3957
8,98,3925
8,99,3890
8,100,3851
8,101,3810
8,102,3765
8,103,3718
8,104,3668
8,105,3615
8,106,3558
8,107,3500
8,108,3438
8,109,3374
8,110,3307
8,111,3238
8,112,3166
8,113,3091
8,114,3014
8,115,2935
8,116,2854
8,117,2770
8,118,2685
8,119,2597
8,120,2507
8,121,2415
8,122,2321
8,123,2226
8,124,2128
8,125,2029
8,126,1929
8,127,1827
8,128,1723
8,129,1618
8,130,1512
8,131,1405
8,132,1297
8,133,1187
8,134,1077
8,135,966
8,136,854
8,137,741
8,138,628
8,139,515
8,140,401
8,141,286
8,142,172
8,143,57
8,144,-58
8,145,-173
8,146,-287
8,147,-402
8,148,-516
8,149,-629
8,150,-742
8,151,-855
8,152,-967
8,153,-1078
8,154,-1188
8,155,-1298
8,156,-1406
8,157,-1513
8,158,-1619
8,159,-1724
8,160,-1828
8,161,-1930
8,162,-2030
8,163,-2129
8,164,-2227
8,165,-2322
8,166,-2416
8,167,-2508
8,168,-2598
8,169,-2686
8,170,-2771
8,171,-2855
8,172,-2936
8,173,-3015
8,174,-3092
8,175,-3167
8,176,-3239
8,177,-3308
8,178,-3375
8,179,-3439
8,180,-3501
8,181,-3559
8,182,-3616
8,183,-3669
8,184,-3719
8,185,-3766
8,186,-3811
8,187,-3852
8,188,-3891
8,189,-3926
8,190,-3958
8,191,-3988
8,192,-4014
8,193,-4037
8,194,-4057
8,195,-4074
8,196,-4087
8,197,-4098
8,198,-4105
